Using device: cpu

==================== AAPL ====================
Day 1: Action: 0, Cash: 10000.00, Volume: 0, Price: 215.09
Day 294: Action: 0, Cash: 9682.00, Volume: 10, Price: 225.34
Day 295: Action: 0, Cash: 9682.00, Volume: 10, Price: 225.99
Day 296: Action: 0, Cash: 9682.00, Volume: 10, Price: 235.68
Day 297: Action: 0, Cash: 9682.00, Volume: 10, Price: 232.33
Day 298: Action: 0, Cash: 9682.00, Volume: 10, Price: 235.84
Day 299: Action: 0, Cash: 9682.00, Volume: 10, Price: 238.24
Day 300: Action: 0, Cash: 9682.00, Volume: 10, Price: 230.33
Day 301: Action: 0, Cash: 9682.00, Volume: 10, Price: 229.95
Day 302: Action: 0, Cash: 9682.00, Volume: 10, Price: 228.15
Day 303: Action: 0, Cash: 9682.00, Volume: 10, Price: 231.43
Day 304: Action: 0, Cash: 9682.00, Volume: 10, Price: 234.05
Day 305: Action: 0, Cash: 9682.00, Volume: 10, Price: 231.62
Day 306: Action: 0, Cash: 9682.00, Volume: 10, Price: 231.23
Day 307: Action: 0, Cash: 9682.00, Volume: 10, Price: 231.48
Day 308: Action: 0, Cash: 9682.00, Volume: 10, Price: 227.63
Day 309: Action: 0, Cash: 9682.00, Volume: 10, Price: 220.71
Day 310: Action: 0, Cash: 9682.00, Volume: 10, Price: 220.21
Day 311: Action: 2, Cash: 9682.00, Volume: 10, Price: 218.15
Day 312: Action: 0, Cash: 11863.50, Volume: 0, Price: 219.78
Day 313: Action: 0, Cash: 11863.50, Volume: 0, Price: 222.17
Day 314: Action: 0, Cash: 11863.50, Volume: 0, Price: 219.57
Day 315: Action: 0, Cash: 11863.50, Volume: 0, Price: 220.63
Day 316: Action: 0, Cash: 11863.50, Volume: 0, Price: 222.41
Day 317: Action: 0, Cash: 11863.50, Volume: 0, Price: 219.51
Day 318: Action: 0, Cash: 11863.50, Volume: 0, Price: 220.90
Day 319: Action: 0, Cash: 11863.50, Volume: 0, Price: 221.78
Day 320: Action: 0, Cash: 11863.50, Volume: 0, Price: 225.22
Day 321: Action: 0, Cash: 11863.50, Volume: 0, Price: 227.74
Day 322: Action: 0, Cash: 11863.50, Volume: 0, Price: 216.37
Day 323: Action: 0, Cash: 11863.50, Volume: 0, Price: 220.07
Day 324: Action: 0, Cash: 11863.50, Volume: 0, Price: 216.39
Day 325: Action: 2, Cash: 11863.50, Volume: 0, Price: 215.57
Day 326: Action: 2, Cash: 11863.50, Volume: 0, Price: 214.47
Day 327: Action: 0, Cash: 11863.50, Volume: 0, Price: 213.04
Day 328: Action: 0, Cash: 11863.50, Volume: 0, Price: 216.48
Day 329: Action: 0, Cash: 11863.50, Volume: 0, Price: 222.03
Day 330: Action: 0, Cash: 11863.50, Volume: 0, Price: 217.95
Day 331: Action: 0, Cash: 11863.50, Volume: 0, Price: 221.09
Day 332: Action: 0, Cash: 11863.50, Volume: 0, Price: 224.21
Day 333: Action: 0, Cash: 11863.50, Volume: 0, Price: 226.97
Day 334: Action: 0, Cash: 11863.50, Volume: 0, Price: 229.25
Day 335: Action: 0, Cash: 11863.50, Volume: 0, Price: 230.30
Day 336: Action: 0, Cash: 11863.50, Volume: 0, Price: 222.86
Day 337: Action: 0, Cash: 11863.50, Volume: 0, Price: 244.22
Day 338: Action: 0, Cash: 11863.50, Volume: 0, Price: 254.00
Day 339: Action: 0, Cash: 11863.50, Volume: 0, Price: 249.32
Day 340: Action: 0, Cash: 11863.50, Volume: 0, Price: 250.20
Day 341: Action: 0, Cash: 11863.50, Volume: 0, Price: 243.04
Day 342: Action: 0, Cash: 11863.50, Volume: 0, Price: 244.41
Day 343: Action: 0, Cash: 11863.50, Volume: 0, Price: 248.40
Day 344: Action: 0, Cash: 11863.50, Volume: 0, Price: 249.10
Day 345: Action: 0, Cash: 11863.50, Volume: 0, Price: 244.20
Day 346: Action: 0, Cash: 11863.50, Volume: 0, Price: 237.58
Day 347: Action: 0, Cash: 11863.50, Volume: 0, Price: 234.69
Day 348: Action: 0, Cash: 11863.50, Volume: 0, Price: 232.87
Day 349: Action: 0, Cash: 11863.50, Volume: 0, Price: 222.55
Day 350: Action: 0, Cash: 11863.50, Volume: 0, Price: 222.69
Day 351: Action: 0, Cash: 11863.50, Volume: 0, Price: 217.14
Day 352: Action: 0, Cash: 11863.50, Volume: 0, Price: 220.69
Day 353: Action: 0, Cash: 11863.50, Volume: 0, Price: 226.28
Day 354: Action: 0, Cash: 11863.50, Volume: 0, Price: 229.67
Day 355: Action: 0, Cash: 11863.50, Volume: 0, Price: 229.16
Day 356: Action: 0, Cash: 11863.50, Volume: 0, Price: 233.22
Day 357: Action: 0, Cash: 11863.50, Volume: 0, Price: 233.88
Day 358: Action: 1, Cash: 11863.50, Volume: 0, Price: 234.42
Day 359: Action: 0, Cash: 9519.30, Volume: 10, Price: 232.38
Day 360: Action: 0, Cash: 9519.30, Volume: 10, Price: 229.11
Day 361: Action: 0, Cash: 9519.30, Volume: 10, Price: 229.53
Day 362: Action: 0, Cash: 9519.30, Volume: 10, Price: 226.89
Day 363: Action: 1, Cash: 9519.30, Volume: 10, Price: 227.92
Day 364: Action: 0, Cash: 7240.10, Volume: 20, Price: 231.78
Day 365: Action: 0, Cash: 7240.10, Volume: 20, Price: 230.28
Day 366: Action: 1, Cash: 7240.10, Volume: 20, Price: 226.19
Day 367: Action: 0, Cash: 4978.20, Volume: 30, Price: 222.54
Day 368: Action: 0, Cash: 4978.20, Volume: 30, Price: 222.56
Day 369: Action: 0, Cash: 4978.20, Volume: 30, Price: 221.27
Day 370: Action: 0, Cash: 4978.20, Volume: 30, Price: 226.76
Day 371: Action: 0, Cash: 4978.20, Volume: 30, Price: 227.35
Day 372: Action: 0, Cash: 4978.20, Volume: 30, Price: 228.43
Day 373: Action: 0, Cash: 4978.20, Volume: 30, Price: 232.14
Day 374: Action: 0, Cash: 4978.20, Volume: 30, Price: 232.38
Day 375: Action: 0, Cash: 4978.20, Volume: 30, Price: 232.52
Day 376: Action: 0, Cash: 4978.20, Volume: 30, Price: 232.07
Day 377: Action: 0, Cash: 4978.20, Volume: 30, Price: 232.53
Day 378: Action: 2, Cash: 4978.20, Volume: 30, Price: 230.82
Day 379: Action: 0, Cash: 7286.40, Volume: 20, Price: 226.50
Day 380: Action: 0, Cash: 7286.40, Volume: 20, Price: 233.06
Day 381: Action: 0, Cash: 7286.40, Volume: 20, Price: 240.93
Day 382: Action: 0, Cash: 7286.40, Volume: 20, Price: 241.56
Day 383: Action: 2, Cash: 7286.40, Volume: 20, Price: 246.29
Day 384: Action: 0, Cash: 9749.30, Volume: 10, Price: 247.38
Day 385: Action: 0, Cash: 9749.30, Volume: 10, Price: 246.47
Day 386: Action: 0, Cash: 9749.30, Volume: 10, Price: 242.60
Day 387: Action: 0, Cash: 9749.30, Volume: 10, Price: 236.65
Day 388: Action: 0, Cash: 9749.30, Volume: 10, Price: 238.18
Day 389: Action: 0, Cash: 9749.30, Volume: 10, Price: 239.12
Day 390: Action: 0, Cash: 9749.30, Volume: 10, Price: 231.00
Day 391: Action: 0, Cash: 9749.30, Volume: 10, Price: 231.31
Day 392: Action: 0, Cash: 9749.30, Volume: 10, Price: 234.34
Day 393: Action: 0, Cash: 9749.30, Volume: 10, Price: 239.16
Day 394: Action: 0, Cash: 9749.30, Volume: 10, Price: 238.42
Day 395: Action: 2, Cash: 9749.30, Volume: 10, Price: 244.68
Day 396: Action: 0, Cash: 12196.10, Volume: 0, Price: 243.01
Day 397: Action: 1, Cash: 12196.10, Volume: 0, Price: 241.73
Day 398: Action: 0, Cash: 9778.80, Volume: 10, Price: 239.30
Day 399: Action: 0, Cash: 9778.80, Volume: 10, Price: 242.96
Day 400: Action: 0, Cash: 9778.80, Volume: 10, Price: 238.62
Day 401: Action: 2, Cash: 9778.80, Volume: 10, Price: 232.99
Day 402: Action: 2, Cash: 12108.70, Volume: 0, Price: 222.69
Day 403: Action: 0, Cash: 12108.70, Volume: 0, Price: 210.32
Day 404: Action: 0, Cash: 12108.70, Volume: 0, Price: 208.72
Day 405: Action: 2, Cash: 12108.70, Volume: 0, Price: 206.96
Day 406: Action: 0, Cash: 12108.70, Volume: 0, Price: 204.08
Day 407: Action: 0, Cash: 12108.70, Volume: 0, Price: 199.60
Day 408: Action: 0, Cash: 12108.70, Volume: 0, Price: 198.79
Day 409: Action: 0, Cash: 12108.70, Volume: 0, Price: 201.15
Day 410: Action: 0, Cash: 12108.70, Volume: 0, Price: 204.79
Day 411: Action: 0, Cash: 12108.70, Volume: 0, Price: 204.86
Day 412: Action: 1, Cash: 12108.70, Volume: 0, Price: 210.11
Day 413: Action: 0, Cash: 10007.60, Volume: 10, Price: 205.27
Day 414: Action: 0, Cash: 10007.60, Volume: 10, Price: 208.56
Day 415: Action: 0, Cash: 10007.60, Volume: 10, Price: 210.64
Day 416: Action: 0, Cash: 10007.60, Volume: 10, Price: 207.92
Day 417: Action: 0, Cash: 10007.60, Volume: 10, Price: 210.00
Day 418: Action: 0, Cash: 10007.60, Volume: 10, Price: 208.39
Day 419: Action: 0, Cash: 10007.60, Volume: 10, Price: 208.73
Day 420: Action: 0, Cash: 10007.60, Volume: 10, Price: 216.82
Day 421: Action: 0, Cash: 10007.60, Volume: 10, Price: 218.94
Day 422: Action: 2, Cash: 10007.60, Volume: 10, Price: 213.21
Day 423: Action: 0, Cash: 12139.70, Volume: 0, Price: 213.49
Day 424: Action: 0, Cash: 12139.70, Volume: 0, Price: 214.33
Day 425: Action: 0, Cash: 12139.70, Volume: 0, Price: 212.65
Day 426: Action: 0, Cash: 12139.70, Volume: 0, Price: 209.53
Day 427: Action: 0, Cash: 12139.70, Volume: 0, Price: 207.67
Day 428: Action: 0, Cash: 12139.70, Volume: 0, Price: 211.74
Day 429: Action: 0, Cash: 12139.70, Volume: 0, Price: 215.20
Day 430: Action: 0, Cash: 12139.70, Volume: 0, Price: 209.87
Day 431: Action: 0, Cash: 12139.70, Volume: 0, Price: 208.76
Day 432: Action: 2, Cash: 12139.70, Volume: 0, Price: 205.37
Day 433: Action: 0, Cash: 12139.70, Volume: 0, Price: 210.14

Final portfolio value:    12139.70
Baseline (buy & hold):   10507.00
Profit over baseline:    1632.70

==================== META ====================
Day 1: Action: 0, Cash: 10000.00, Volume: 0, Price: 501.78
Day 2: Action: 0, Cash: 10000.00, Volume: 0, Price: 506.57
Day 3: Action: 0, Cash: 10000.00, Volume: 0, Price: 507.03
Day 4: Action: 0, Cash: 10000.00, Volume: 0, Price: 536.81
Day 5: Action: 0, Cash: 10000.00, Volume: 0, Price: 526.28
Day 6: Action: 0, Cash: 10000.00, Volume: 0, Price: 526.95
Day 7: Action: 2, Cash: 10000.00, Volume: 0, Price: 531.62
Day 8: Action: 0, Cash: 10000.00, Volume: 0, Price: 509.75
Day 9: Action: 0, Cash: 10000.00, Volume: 0, Price: 496.00
Day 10: Action: 0, Cash: 10000.00, Volume: 0, Price: 493.31
Day 11: Action: 0, Cash: 10000.00, Volume: 0, Price: 486.97
Day 12: Action: 0, Cash: 10000.00, Volume: 0, Price: 459.33
Day 13: Action: 0, Cash: 10000.00, Volume: 0, Price: 473.12
Day 14: Action: 0, Cash: 10000.00, Volume: 0, Price: 474.05
Day 15: Action: 0, Cash: 10000.00, Volume: 0, Price: 484.60
Day 16: Action: 0, Cash: 10000.00, Volume: 0, Price: 485.88
Day 17: Action: 0, Cash: 10000.00, Volume: 0, Price: 458.62
Day 18: Action: 0, Cash: 10000.00, Volume: 0, Price: 450.80
Day 19: Action: 0, Cash: 10000.00, Volume: 0, Price: 463.02
Day 20: Action: 0, Cash: 10000.00, Volume: 0, Price: 463.03
Day 21: Action: 0, Cash: 10000.00, Volume: 0, Price: 460.53
Day 22: Action: 0, Cash: 10000.00, Volume: 0, Price: 472.10
Day 23: Action: 0, Cash: 10000.00, Volume: 0, Price: 494.88
Day 24: Action: 0, Cash: 10000.00, Volume: 0, Price: 485.33
Day 25: Action: 0, Cash: 10000.00, Volume: 0, Price: 473.00
Day 26: Action: 0, Cash: 10000.00, Volume: 0, Price: 491.25
Day 27: Action: 0, Cash: 10000.00, Volume: 0, Price: 486.11
Day 28: Action: 0, Cash: 10000.00, Volume: 0, Price: 506.70
Day 29: Action: 0, Cash: 10000.00, Volume: 0, Price: 514.79
Day 30: Action: 0, Cash: 10000.00, Volume: 0, Price: 512.98
Day 31: Action: 0, Cash: 10000.00, Volume: 0, Price: 525.50
Day 32: Action: 0, Cash: 10000.00, Volume: 0, Price: 523.73
Day 33: Action: 0, Cash: 10000.00, Volume: 0, Price: 534.24
Day 34: Action: 0, Cash: 10000.00, Volume: 0, Price: 524.39
Day 35: Action: 0, Cash: 10000.00, Volume: 0, Price: 526.24
Day 36: Action: 0, Cash: 10000.00, Volume: 0, Price: 523.70
Day 37: Action: 0, Cash: 10000.00, Volume: 0, Price: 532.08
Day 38: Action: 0, Cash: 10000.00, Volume: 0, Price: 528.87
Day 39: Action: 1, Cash: 10000.00, Volume: 0, Price: 524.97
Day 40: Action: 0, Cash: 4750.35, Volume: 10, Price: 518.12
Day 41: Action: 0, Cash: 4750.35, Volume: 10, Price: 516.12
Day 42: Action: 0, Cash: 4750.35, Volume: 10, Price: 513.81
Day 43: Action: 0, Cash: 4750.35, Volume: 10, Price: 515.24
Day 44: Action: 0, Cash: 4750.35, Volume: 10, Price: 518.31
Day 45: Action: 0, Cash: 4750.35, Volume: 10, Price: 508.82
Day 46: Action: 0, Cash: 4750.35, Volume: 10, Price: 509.79
Day 47: Action: 0, Cash: 4750.35, Volume: 10, Price: 513.89
Day 48: Action: 0, Cash: 4750.35, Volume: 10, Price: 497.39
Day 49: Action: 0, Cash: 4750.35, Volume: 10, Price: 501.89
Day 50: Action: 0, Cash: 4750.35, Volume: 10, Price: 501.89
Day 51: Action: 0, Cash: 4750.35, Volume: 10, Price: 508.89
Day 52: Action: 0, Cash: 4750.35, Volume: 10, Price: 522.58
Day 53: Action: 0, Cash: 4750.35, Volume: 10, Price: 521.60
Day 54: Action: 0, Cash: 4750.35, Volume: 10, Price: 530.72
Day 55: Action: 0, Cash: 4750.35, Volume: 10, Price: 533.75
Day 56: Action: 0, Cash: 4750.35, Volume: 10, Price: 535.37
Day 57: Action: 2, Cash: 4750.35, Volume: 10, Price: 556.42
Day 58: Action: 0, Cash: 10314.52, Volume: 0, Price: 558.66
Day 59: Action: 0, Cash: 10314.52, Volume: 0, Price: 561.70
Day 60: Action: 0, Cash: 10314.52, Volume: 0, Price: 560.63
Day 61: Action: 0, Cash: 10314.52, Volume: 0, Price: 565.58
Day 62: Action: 0, Cash: 10314.52, Volume: 0, Price: 565.11
Day 63: Action: 0, Cash: 10314.52, Volume: 0, Price: 564.64
Day 64: Action: 0, Cash: 10314.52, Volume: 0, Price: 569.69
Day 65: Action: 0, Cash: 10314.52, Volume: 0, Price: 573.70
Day 66: Action: 0, Cash: 10314.52, Volume: 0, Price: 570.06
Day 67: Action: 0, Cash: 10314.52, Volume: 0, Price: 579.97
Day 68: Action: 0, Cash: 10314.52, Volume: 0, Price: 593.08
Day 69: Action: 0, Cash: 10314.52, Volume: 0, Price: 581.97
Day 70: Action: 0, Cash: 10314.52, Volume: 0, Price: 590.04
Day 71: Action: 0, Cash: 10314.52, Volume: 0, Price: 587.68
Day 72: Action: 2, Cash: 10314.52, Volume: 0, Price: 581.03
Day 73: Action: 0, Cash: 10314.52, Volume: 0, Price: 587.12
Day 74: Action: 2, Cash: 10314.52, Volume: 0, Price: 587.59
Day 75: Action: 0, Cash: 10314.52, Volume: 0, Price: 583.46
Day 76: Action: 0, Cash: 10314.52, Volume: 0, Price: 574.02
Day 77: Action: 0, Cash: 10314.52, Volume: 0, Price: 574.16
Day 78: Action: 0, Cash: 10314.52, Volume: 0, Price: 573.70
Day 79: Action: 0, Cash: 10314.52, Volume: 0, Price: 572.40
Day 80: Action: 0, Cash: 10314.52, Volume: 0, Price: 579.22
Day 81: Action: 0, Cash: 10314.52, Volume: 0, Price: 560.98
Day 82: Action: 2, Cash: 10314.52, Volume: 0, Price: 565.06
Day 83: Action: 2, Cash: 10314.52, Volume: 0, Price: 570.50
Day 84: Action: 0, Cash: 10314.52, Volume: 0, Price: 575.39
Day 85: Action: 0, Cash: 10314.52, Volume: 0, Price: 590.43
Day 86: Action: 0, Cash: 10314.52, Volume: 0, Price: 588.96
Day 87: Action: 0, Cash: 10314.52, Volume: 0, Price: 564.86
Day 88: Action: 0, Cash: 10314.52, Volume: 0, Price: 564.44
Day 89: Action: 0, Cash: 10314.52, Volume: 0, Price: 557.99
Day 90: Action: 0, Cash: 10314.52, Volume: 0, Price: 569.68
Day 91: Action: 0, Cash: 10314.52, Volume: 0, Price: 569.30
Day 92: Action: 0, Cash: 10314.52, Volume: 0, Price: 588.86
Day 93: Action: 0, Cash: 10314.52, Volume: 0, Price: 586.51
Day 94: Action: 0, Cash: 10314.52, Volume: 0, Price: 580.37
Day 95: Action: 0, Cash: 10314.52, Volume: 0, Price: 582.01
Day 96: Action: 0, Cash: 10314.52, Volume: 0, Price: 577.22
Day 97: Action: 0, Cash: 10314.52, Volume: 0, Price: 574.39
Day 98: Action: 2, Cash: 10314.52, Volume: 0, Price: 551.42
Day 99: Action: 2, Cash: 10314.52, Volume: 0, Price: 551.74
Day 100: Action: 0, Cash: 10314.52, Volume: 0, Price: 558.40
Day 101: Action: 0, Cash: 10314.52, Volume: 0, Price: 562.81
Day 102: Action: 0, Cash: 10314.52, Volume: 0, Price: 560.39
Day 103: Action: 0, Cash: 10314.52, Volume: 0, Price: 556.46
Day 104: Action: 0, Cash: 10314.52, Volume: 0, Price: 562.40
Day 105: Action: 0, Cash: 10314.52, Volume: 0, Price: 570.79
Day 106: Action: 0, Cash: 10314.52, Volume: 0, Price: 566.47
Day 107: Action: 0, Cash: 10314.52, Volume: 0, Price: 571.56
Day 108: Action: 0, Cash: 10314.52, Volume: 0, Price: 589.99
Day 109: Action: 0, Cash: 10314.52, Volume: 0, Price: 610.71
Day 110: Action: 0, Cash: 10314.52, Volume: 0, Price: 610.83
Day 111: Action: 0, Cash: 10314.52, Volume: 0, Price: 606.01
Day 112: Action: 1, Cash: 10314.52, Volume: 0, Price: 620.78
Day 113: Action: 0, Cash: 4106.75, Volume: 10, Price: 610.63
Day 114: Action: 0, Cash: 4106.75, Volume: 10, Price: 616.35
Day 115: Action: 0, Cash: 4106.75, Volume: 10, Price: 629.64
Day 116: Action: 0, Cash: 4106.75, Volume: 10, Price: 627.76
Day 117: Action: 0, Cash: 4106.75, Volume: 10, Price: 617.37
Day 118: Action: 0, Cash: 4106.75, Volume: 10, Price: 621.75
Day 119: Action: 0, Cash: 4106.75, Volume: 10, Price: 616.96
Day 120: Action: 0, Cash: 4106.75, Volume: 10, Price: 594.80
Day 121: Action: 2, Cash: 4106.75, Volume: 10, Price: 593.19
Day 122: Action: 0, Cash: 10038.65, Volume: 0, Price: 582.91
Day 123: Action: 2, Cash: 10038.65, Volume: 0, Price: 597.45
Day 124: Action: 0, Cash: 10038.65, Volume: 0, Price: 605.32
Day 125: Action: 0, Cash: 10038.65, Volume: 0, Price: 600.94
Day 126: Action: 0, Cash: 10038.65, Volume: 0, Price: 597.41
Day 127: Action: 0, Cash: 10038.65, Volume: 0, Price: 588.88
Day 128: Action: 2, Cash: 10038.65, Volume: 0, Price: 583.17
Day 129: Action: 0, Cash: 10038.65, Volume: 0, Price: 596.85
Day 130: Action: 2, Cash: 10038.65, Volume: 0, Price: 602.21
Day 131: Action: 2, Cash: 10038.65, Volume: 0, Price: 627.68
Day 132: Action: 0, Cash: 10038.65, Volume: 0, Price: 615.42
Day 133: Action: 0, Cash: 10038.65, Volume: 0, Price: 608.28
Day 134: Action: 0, Cash: 10038.65, Volume: 0, Price: 613.40
Day 135: Action: 0, Cash: 10038.65, Volume: 0, Price: 605.90
Day 136: Action: 0, Cash: 10038.65, Volume: 0, Price: 591.88
Day 137: Action: 0, Cash: 10038.65, Volume: 0, Price: 614.65
Day 138: Action: 0, Cash: 10038.65, Volume: 0, Price: 608.86
Day 139: Action: 0, Cash: 10038.65, Volume: 0, Price: 610.32
Day 140: Action: 0, Cash: 10038.65, Volume: 0, Price: 614.00
Day 141: Action: 0, Cash: 10038.65, Volume: 0, Price: 621.01
Day 142: Action: 0, Cash: 10038.65, Volume: 0, Price: 633.91
Day 143: Action: 0, Cash: 10038.65, Volume: 0, Price: 644.90
Day 144: Action: 0, Cash: 10038.65, Volume: 0, Price: 657.24
Day 145: Action: 0, Cash: 10038.65, Volume: 0, Price: 671.64
Day 146: Action: 0, Cash: 10038.65, Volume: 0, Price: 673.79
Day 147: Action: 0, Cash: 10038.65, Volume: 0, Price: 684.25
Day 148: Action: 0, Cash: 10038.65, Volume: 0, Price: 686.43
Day 149: Action: 0, Cash: 10038.65, Volume: 0, Price: 694.67
Day 150: Action: 0, Cash: 10038.65, Volume: 0, Price: 701.38
Day 151: Action: 0, Cash: 10038.65, Volume: 0, Price: 702.05
Day 152: Action: 0, Cash: 10038.65, Volume: 0, Price: 709.14
Day 153: Action: 0, Cash: 10038.65, Volume: 0, Price: 711.66
Day 154: Action: 0, Cash: 10038.65, Volume: 0, Price: 714.53
Day 155: Action: 0, Cash: 10038.65, Volume: 0, Price: 716.92
Day 156: Action: 0, Cash: 10038.65, Volume: 0, Price: 722.48
Day 157: Action: 0, Cash: 10038.65, Volume: 0, Price: 725.65
Day 158: Action: 0, Cash: 10038.65, Volume: 0, Price: 733.73
Day 159: Action: 0, Cash: 10038.65, Volume: 0, Price: 713.51
Day 160: Action: 2, Cash: 10038.65, Volume: 0, Price: 700.96
Day 161: Action: 0, Cash: 10038.65, Volume: 0, Price: 692.06
Day 162: Action: 0, Cash: 10038.65, Volume: 0, Price: 680.82
Day 163: Action: 0, Cash: 10038.65, Volume: 0, Price: 665.46
Day 164: Action: 0, Cash: 10038.65, Volume: 0, Price: 654.87
Day 165: Action: 0, Cash: 10038.65, Volume: 0, Price: 671.01
Day 166: Action: 0, Cash: 10038.65, Volume: 0, Price: 655.61
Day 167: Action: 0, Cash: 10038.65, Volume: 0, Price: 665.53
Day 168: Action: 0, Cash: 10038.65, Volume: 0, Price: 652.43
Day 169: Action: 0, Cash: 10038.65, Volume: 0, Price: 637.44
Day 170: Action: 0, Cash: 10038.65, Volume: 0, Price: 653.85
Day 171: Action: 0, Cash: 10038.65, Volume: 0, Price: 625.42
Day 172: Action: 0, Cash: 10038.65, Volume: 0, Price: 623.16
Day 173: Action: 0, Cash: 10038.65, Volume: 0, Price: 595.60
Day 174: Action: 0, Cash: 10038.65, Volume: 0, Price: 603.29
Day 175: Action: 0, Cash: 10038.65, Volume: 0, Price: 617.08
Day 176: Action: 0, Cash: 10038.65, Volume: 0, Price: 588.28
Day 177: Action: 0, Cash: 10038.65, Volume: 0, Price: 605.71
Day 178: Action: 0, Cash: 10038.65, Volume: 0, Price: 603.02
Day 179: Action: 0, Cash: 10038.65, Volume: 0, Price: 580.55
Day 180: Action: 0, Cash: 10038.65, Volume: 0, Price: 582.24
Day 181: Action: 0, Cash: 10038.65, Volume: 0, Price: 584.18
Day 182: Action: 0, Cash: 10038.65, Volume: 0, Price: 594.40
Day 183: Action: 0, Cash: 10038.65, Volume: 0, Price: 616.93
Day 184: Action: 0, Cash: 10038.65, Volume: 0, Price: 624.36
Day 185: Action: 0, Cash: 10038.65, Volume: 0, Price: 609.08
Day 186: Action: 2, Cash: 10038.65, Volume: 0, Price: 600.71
Day 187: Action: 0, Cash: 10038.65, Volume: 0, Price: 574.95
Day 188: Action: 0, Cash: 10038.65, Volume: 0, Price: 574.57
Day 189: Action: 0, Cash: 10038.65, Volume: 0, Price: 584.18
Day 190: Action: 0, Cash: 10038.65, Volume: 0, Price: 582.11
Day 191: Action: 0, Cash: 10038.65, Volume: 0, Price: 529.97
Day 192: Action: 2, Cash: 10038.65, Volume: 0, Price: 503.16
Day 193: Action: 0, Cash: 10038.65, Volume: 0, Price: 514.64
Day 194: Action: 0, Cash: 10038.65, Volume: 0, Price: 508.86
Day 195: Action: 0, Cash: 10038.65, Volume: 0, Price: 583.95
Day 196: Action: 0, Cash: 10038.65, Volume: 0, Price: 544.59
Day 197: Action: 0, Cash: 10038.65, Volume: 0, Price: 541.88
Day 198: Action: 0, Cash: 10038.65, Volume: 0, Price: 529.83
Day 199: Action: 0, Cash: 10038.65, Volume: 0, Price: 519.90
Day 200: Action: 0, Cash: 10038.65, Volume: 0, Price: 500.75
Day 201: Action: 0, Cash: 10038.65, Volume: 0, Price: 499.92
Day 202: Action: 0, Cash: 10038.65, Volume: 0, Price: 483.15
Day 203: Action: 0, Cash: 10038.65, Volume: 0, Price: 498.72
Day 204: Action: 0, Cash: 10038.65, Volume: 0, Price: 518.65
Day 205: Action: 0, Cash: 10038.65, Volume: 0, Price: 531.49
Day 206: Action: 0, Cash: 10038.65, Volume: 0, Price: 545.57
Day 207: Action: 0, Cash: 10038.65, Volume: 0, Price: 548.03
Day 208: Action: 0, Cash: 10038.65, Volume: 0, Price: 552.72
Day 209: Action: 0, Cash: 10038.65, Volume: 0, Price: 547.29
Day 210: Action: 0, Cash: 10038.65, Volume: 0, Price: 570.43
Day 211: Action: 0, Cash: 10038.65, Volume: 0, Price: 595.16
Day 212: Action: 0, Cash: 10038.65, Volume: 0, Price: 597.41
Day 213: Action: 0, Cash: 10038.65, Volume: 0, Price: 585.48
Day 214: Action: 0, Cash: 10038.65, Volume: 0, Price: 594.95
Day 215: Action: 2, Cash: 10038.65, Volume: 0, Price: 596.15
Day 216: Action: 0, Cash: 10038.65, Volume: 0, Price: 590.65
Day 217: Action: 0, Cash: 10038.65, Volume: 0, Price: 637.44
Day 218: Action: 0, Cash: 10038.65, Volume: 0, Price: 653.99
Day 219: Action: 0, Cash: 10038.65, Volume: 0, Price: 657.31
Day 220: Action: 0, Cash: 10038.65, Volume: 0, Price: 641.88
Day 221: Action: 0, Cash: 10038.65, Volume: 0, Price: 638.35
Day 222: Action: 0, Cash: 10038.65, Volume: 0, Price: 638.44
Day 223: Action: 0, Cash: 10038.65, Volume: 0, Price: 635.12
Day 224: Action: 0, Cash: 10038.65, Volume: 0, Price: 633.52
Day 225: Action: 0, Cash: 10038.65, Volume: 0, Price: 634.59
Day 226: Action: 0, Cash: 10038.65, Volume: 0, Price: 625.11
Day 227: Action: 0, Cash: 10038.65, Volume: 0, Price: 640.32
Day 228: Action: 0, Cash: 10038.65, Volume: 0, Price: 641.58
Day 229: Action: 0, Cash: 10038.65, Volume: 0, Price: 643.04
Day 230: Action: 0, Cash: 10038.65, Volume: 0, Price: 645.48
Day 231: Action: 0, Cash: 10038.65, Volume: 0, Price: 668.81
Day 232: Action: 0, Cash: 10038.65, Volume: 0, Price: 664.78
Day 233: Action: 0, Cash: 10038.65, Volume: 0, Price: 685.81
Day 234: Action: 0, Cash: 10038.65, Volume: 0, Price: 682.49
Day 235: Action: 2, Cash: 10038.65, Volume: 0, Price: 695.54
Day 236: Action: 0, Cash: 10038.65, Volume: 0, Price: 691.90
Day 237: Action: 0, Cash: 10038.65, Volume: 0, Price: 700.22
Day 238: Action: 0, Cash: 10038.65, Volume: 0, Price: 691.98
Day 239: Action: 0, Cash: 10038.65, Volume: 0, Price: 691.20
Day 240: Action: 0, Cash: 10038.65, Volume: 0, Price: 680.75
Day 241: Action: 0, Cash: 10038.65, Volume: 0, Price: 700.47
Day 242: Action: 0, Cash: 10038.65, Volume: 0, Price: 695.60
Day 243: Action: 0, Cash: 10038.65, Volume: 0, Price: 694.14
Day 244: Action: 0, Cash: 10038.65, Volume: 0, Price: 680.75
Day 245: Action: 0, Cash: 10038.65, Volume: 0, Price: 696.89
